product_ndc	class_name
0904-5999	Dopamine Agonists
0904-6000	Dopamine Agonists
0904-6012	Folic Acid Metabolism Inhibitors
0904-6013	Uncompetitive Nmda Receptor Antagonists
0904-6013	Sigma-1 Receptor Agonists
0904-6019	Androgen Receptor Antagonists
0904-6025	Osmotic Activity
0904-6033	Adrenergic Beta-antagonists
0904-6034	Adrenergic Beta-antagonists
0904-6041	Potassium Ion Exchange Activity
0904-6046	Sigma-1 Receptor Agonists
0904-6046	Uncompetitive Nmda Receptor Antagonists
0904-6069	Cyclooxygenase Inhibitors
0904-6080	Histamine H2 Receptor Antagonists
0904-6082	Gaba A Agonists
0904-6083	Gaba A Agonists
0904-6084	Serotonin Uptake Inhibitors
0904-6085	Serotonin Uptake Inhibitors
0904-6086	Serotonin Uptake Inhibitors
0904-6087	Serotonin Uptake Inhibitors
0904-6088	Serotonin Uptake Inhibitors
0904-6089	Serotonin Uptake Inhibitors
0904-6093	Dopamine Uptake Inhibitors
0904-6093	Norepinephrine Uptake Inhibitors
0904-6096	Adrenergic Beta2-antagonists
0904-6096	Adrenergic Beta1-antagonists
0904-6096	Adrenergic Alpha-antagonists
0904-6097	Adrenergic Beta2-antagonists
0904-6097	Adrenergic Beta1-antagonists
0904-6097	Adrenergic Alpha-antagonists
0904-6098	Adrenergic Beta1-antagonists
0904-6098	Adrenergic Beta2-antagonists
0904-6098	Adrenergic Alpha-antagonists
0904-6099	Adrenergic Beta2-antagonists
0904-6099	Adrenergic Alpha-antagonists
0904-6099	Adrenergic Beta1-antagonists
0904-6100	Histamine H1 Receptor Antagonists
0904-6109	Serotonin Uptake Inhibitors
0904-6110	Serotonin Uptake Inhibitors
0904-6111	Serotonin Uptake Inhibitors
0904-6112	Serotonin Uptake Inhibitors
0904-6113	Hydroxymethylglutaryl-coa Reductase Inhibitors
0904-6114	Hydroxymethylglutaryl-coa Reductase Inhibitors
0904-6115	Hydroxymethylglutaryl-coa Reductase Inhibitors
0904-6117	Histamine H2 Receptor Antagonists
0904-6119	Full Opioid Agonists
0904-6121	Dna Polymerase Inhibitors
0904-6125	Adrenergic Alpha-antagonists
0904-6126	Adrenergic Alpha-antagonists
0904-6127	Adrenergic Alpha-antagonists
0904-6128	Adrenergic Alpha-antagonists
0904-6129	Norepinephrine Uptake Inhibitors
0904-6129	Dopamine Uptake Inhibitors
0904-6135	Proton Pump Inhibitors
0904-6140	Adrenergic Alpha-antagonists
0904-6141	Adrenergic Alpha-antagonists
0904-6142	Adrenergic Alpha-antagonists
0904-6143	Adrenergic Alpha-antagonists
0904-6144	Proton Pump Inhibitors
0904-6149	Calcium Channel Antagonists
0904-6156	Adrenergic Alpha-antagonists
0904-6162	Adrenergic Beta-antagonists
0904-6169	Adrenergic Beta-antagonists
0904-6170	Adrenergic Beta-antagonists
0904-6171	Adrenergic Beta-antagonists
0904-6173	Adrenergic Beta-antagonists
0904-6174	Calcium Channel Antagonists
0904-6175	Calcium Channel Antagonists
0904-6176	Cholinergic Muscarinic Agonists
0904-6177	Cholinergic Muscarinic Agonists
0904-6178	Cholinergic Muscarinic Agonists
0904-6183	Adrenergic Alpha2-agonists
0904-6184	Adrenergic Alpha2-agonists
0904-6185	Cyclooxygenase Inhibitors
0904-6186	Cyclooxygenase Inhibitors
0904-6188	Calcium Channel Antagonists
0904-6189	Angiotensin-converting Enzyme Inhibitors
0904-6190	Angiotensin-converting Enzyme Inhibitors
0904-6191	Angiotensin-converting Enzyme Inhibitors
0904-6192	Angiotensin-converting Enzyme Inhibitors
0904-6193	Adrenergic Alpha2-agonists
0904-6195	Aromatase Inhibitors
0904-6200	Adrenergic Beta-antagonists
0904-6208	Serotonin 3 Receptor Antagonists
0904-6209	Serotonin 3 Receptor Antagonists
0904-6214	Histamine H1 Receptor Antagonists
0904-6216	Cyclooxygenase Inhibitors
0904-6217	Cyclooxygenase Inhibitors
0904-6229	Aromatase Inhibitors
0904-6233	Uncompetitive Nmda Receptor Antagonists
0904-6233	Sigma-1 Receptor Agonists
0904-6235	Proton Pump Inhibitors
0904-6242	Cholinesterase Inhibitors
0904-6243	Cholinesterase Inhibitors
0904-6246	Norepinephrine Uptake Inhibitors
0904-6246	Serotonin Uptake Inhibitors
0904-6247	Serotonin Uptake Inhibitors
0904-6247	Norepinephrine Uptake Inhibitors
0904-6248	Norepinephrine Uptake Inhibitors
0904-6248	Serotonin Uptake Inhibitors
0904-6256	Opioid Agonists
0904-6266	Xanthine Oxidase Inhibitors
0904-6267	Xanthine Oxidase Inhibitors
0904-6282	Proton Pump Inhibitors
0904-6288	Cyclooxygenase Inhibitors
0904-6290	Phosphate Chelating Activity
0904-6291	Phosphate Chelating Activity
0904-6294	P2y12 Receptor Antagonists
0904-6295	Cyclooxygenase Inhibitors
0904-6296	Cyclooxygenase Inhibitors
0904-6297	Cyclooxygenase Inhibitors
0904-6300	Adrenergic Alpha-antagonists
0904-6300	Adrenergic Beta1-antagonists
0904-6300	Adrenergic Beta2-antagonists
0904-6301	Adrenergic Alpha-antagonists
0904-6301	Adrenergic Beta1-antagonists
0904-6301	Adrenergic Beta2-antagonists
0904-6302	Adrenergic Alpha-antagonists
0904-6302	Adrenergic Beta1-antagonists
0904-6302	Adrenergic Beta2-antagonists
0904-6303	Adrenergic Beta2-antagonists
0904-6303	Adrenergic Alpha-antagonists
0904-6303	Adrenergic Beta1-antagonists
0904-6310	Leukotriene Receptor Antagonists
0904-6311	Histamine H1 Receptor Antagonists
0904-6312	Sigma-1 Receptor Agonists
0904-6312	Uncompetitive Nmda Receptor Antagonists
0904-6314	Serotonin Uptake Inhibitors
0904-6315	Serotonin Uptake Inhibitors
0904-6319	Adrenergic Alpha1-agonists
0904-6322	Adrenergic Beta-antagonists
0904-6323	Adrenergic Beta-antagonists
0904-6324	Adrenergic Beta-antagonists
0904-6331	Serotonin Uptake Inhibitors
0904-6332	Serotonin Uptake Inhibitors
0904-6333	Serotonin Uptake Inhibitors
0904-6337	Adrenergic Alpha-agonists
0904-6338	Adrenergic Alpha-agonists
0904-6340	Adrenergic Beta-antagonists
0904-6341	Adrenergic Beta-antagonists
0904-6342	Adrenergic Beta-antagonists
0904-6349	Histamine H2 Receptor Antagonists
0904-6350	Histamine H2 Receptor Antagonists
0904-6354	Cholinesterase Inhibitors
0904-6355	Cholinesterase Inhibitors
0904-6356	Adrenergic Alpha1-agonists
0904-6365	Full Opioid Agonists
0904-6366	Serotonin Uptake Inhibitors
0904-6366	Norepinephrine Uptake Inhibitors
0904-6367	Norepinephrine Uptake Inhibitors
0904-6367	Serotonin Uptake Inhibitors
0904-6368	Serotonin Uptake Inhibitors
0904-6368	Norepinephrine Uptake Inhibitors
0904-6369	Calcium Channel Antagonists
0904-6370	Calcium Channel Antagonists
0904-6371	Calcium Channel Antagonists
0904-6372	Histamine H1 Receptor Antagonists
0904-6373	Dopamine Agonists
0904-6374	Dopamine Agonists
0904-6375	Proton Pump Inhibitors
0904-6389	Angiotensin 2 Receptor Antagonists
0904-6390	Angiotensin 2 Receptor Antagonists
0904-6391	Angiotensin 2 Receptor Antagonists
0904-6408	Cholinesterase Inhibitors
0904-6409	Cholinesterase Inhibitors
0904-6418	Adrenergic Alpha2-agonists
0904-7623	Corticosteroid Hormone Receptor Agonists
0904-7651	Histamine H1 Receptor Antagonists
0904-7688	Adrenergic Alpha1-agonists
0904-7695	Phosphate Chelating Activity
0904-7704	Cyclooxygenase Inhibitors
0904-7718	Dopa Decarboxylase Inhibitors
0904-7719	Dopa Decarboxylase Inhibitors
0904-7720	Dopa Decarboxylase Inhibitors
0904-7725	Opioid Agonists
0904-7912	Cyclooxygenase Inhibitors
0904-7914	Cyclooxygenase Inhibitors
0904-7915	Cyclooxygenase Inhibitors
0904-7938	Corticosteroid Hormone Receptor Agonists
0904-7948	Cyclooxygenase Inhibitors
0924-0074	Cyclooxygenase Inhibitors
0924-0087	Phosphate Chelating Activity
0941-0409	Phosphate Chelating Activity
0941-0411	Phosphate Chelating Activity
0941-0413	Phosphate Chelating Activity
0941-0415	Phosphate Chelating Activity
0941-0424	Phosphate Chelating Activity
0941-0426	Phosphate Chelating Activity
0941-0427	Phosphate Chelating Activity
0941-0429	Phosphate Chelating Activity
0941-0430	Phosphate Chelating Activity
0941-0433	Phosphate Chelating Activity
0941-0457	Phosphate Chelating Activity
0941-0459	Phosphate Chelating Activity
0942-0641	Acidifying Activity
0942-0641	Calcium Chelating Activity
0955-1025	Histamine H1 Receptor Antagonists
0955-1026	Histamine H1 Receptor Antagonists
0955-1040	Angiotensin 2 Receptor Antagonists
0955-1041	Angiotensin 2 Receptor Antagonists
0955-1042	Angiotensin 2 Receptor Antagonists
0955-1702	Gaba A Agonists
0955-1703	Gaba A Agonists
0955-1710	Corticosteroid Hormone Receptor Agonists
0998-0203	Cholinergic Muscarinic Agonists
0998-0203	Cholinergic Agonists
0998-0204	Cholinergic Agonists
0998-0204	Cholinergic Muscarinic Agonists
0998-0206	Cholinergic Muscarinic Agonists
0998-0206	Cholinergic Agonists
0998-0303	Cholinergic Antagonists
0998-0303	Cholinergic Muscarinic Antagonists
0998-0311	Cholinergic Muscarinic Agonists
0998-0315	Cholinergic Muscarinic Agonists
0998-0331	Cholinergic Antagonists
0998-0342	Adrenergic Alpha1-agonists
0998-0354	Cholinergic Antagonists
0998-0355	Cholinergic Antagonists
0998-0615	Corticosteroid Hormone Receptor Agonists
0998-0630	Corticosteroid Hormone Receptor Agonists
10019-0029	Cyclooxygenase Inhibitors
10019-0030	Cyclooxygenase Inhibitors
10019-0033	Full Opioid Agonists
10019-0035	Full Opioid Agonists
10019-0037	Full Opioid Agonists
10019-0038	Full Opioid Agonists
10019-0055	Adrenergic Beta-antagonists
10019-0063	Adenosine Receptor Agonists
10019-0075	Adrenergic Beta-antagonists
10019-0115	Adrenergic Beta-antagonists
10019-0120	Adrenergic Beta-antagonists
10019-0163	Adrenergic Alpha1-agonists
10019-0176	Full Opioid Agonists
10019-0177	Full Opioid Agonists
10019-0178	Full Opioid Agonists
10019-0179	Full Opioid Agonists
10019-0450	Dopamine D2 Antagonists
10019-0510	Calcium Channel Antagonists
10019-0553	Cholinergic Antagonists
10019-0905	Serotonin 3 Receptor Antagonists
10019-0906	Serotonin 3 Receptor Antagonists
10019-0925	Alkylating Activity
10019-0926	Alkylating Activity
10122-0313	Calcium Channel Antagonists
10122-0314	Calcium Channel Antagonists
10122-0325	Calcium Channel Antagonists
10122-0326	Calcium Channel Antagonists
10122-0510	Surfactant Activity
10122-0902	5-lipoxygenase Inhibitors
10147-0750	Cytochrome P450 3a4 Inhibitors
10147-0750	Cytochrome P450 3a5 Inhibitors
10147-0750	P-glycoprotein Inhibitors
10147-0901	Full Opioid Agonists
10147-0902	Full Opioid Agonists
10147-0903	Full Opioid Agonists
10267-0835	Histamine H1 Receptor Antagonists
10267-0836	Histamine H1 Receptor Antagonists
10267-0997	Histamine H1 Receptor Antagonists
10267-1004	Adrenergic Alpha-agonists
10267-1016	Histamine H1 Receptor Antagonists
10267-1215	Adrenergic Alpha-agonists
10337-0061	Cholinergic Antagonists
10337-0062	Cholinergic Antagonists
10337-0153	Corticosteroid Hormone Receptor Agonists
10337-0162	Corticosteroid Hormone Receptor Agonists
10337-0163	Corticosteroid Hormone Receptor Agonists
10337-0301	Corticosteroid Hormone Receptor Agonists
10337-0332	Corticosteroid Hormone Receptor Agonists
10337-0395	Corticosteroid Hormone Receptor Agonists
10337-0434	Corticosteroid Hormone Receptor Agonists
10337-0803	Cyclooxygenase Inhibitors
10370-0101	Dopamine Uptake Inhibitors
10370-0101	Norepinephrine Uptake Inhibitors
10370-0102	Dopamine Uptake Inhibitors
10370-0102	Norepinephrine Uptake Inhibitors
10370-0116	Gaba A Agonists
10370-0117	Gaba A Agonists
10370-0159	Norepinephrine Uptake Inhibitors
10370-0159	Dopamine Uptake Inhibitors
10370-0160	Norepinephrine Uptake Inhibitors
10370-0160	Dopamine Uptake Inhibitors
10370-0161	Dopamine Uptake Inhibitors
10370-0161	Norepinephrine Uptake Inhibitors
10370-0169	Adrenergic Alpha-antagonists
10370-0175	Serotonin Uptake Inhibitors
10370-0176	Serotonin Uptake Inhibitors
10370-0204	Norepinephrine Uptake Inhibitors
10370-0204	Dopamine Uptake Inhibitors
10370-0209	Peroxisome Proliferator-activated Receptor Alpha Agonists
10370-0210	Peroxisome Proliferator-activated Receptor Alpha Agonists
10370-0221	Full Opioid Agonists
10370-0222	Full Opioid Agonists
10370-0223	Full Opioid Agonists
10370-0390	Calcium Channel Antagonists
10370-0391	Calcium Channel Antagonists
10370-0392	Calcium Channel Antagonists
10542-0009	Phosphate Chelating Activity
10542-0010	Phosphate Chelating Activity
10542-0011	Phosphate Chelating Activity
10542-0012	Phosphate Chelating Activity
10542-0014	Phosphate Chelating Activity
10572-0100	Osmotic Activity
10572-0101	Osmotic Activity
10572-0302	Osmotic Activity
10572-0400	Osmotic Activity
10631-0093	Corticosteroid Hormone Receptor Agonists
10631-0094	Corticosteroid Hormone Receptor Agonists
10631-0096	Corticosteroid Hormone Receptor Agonists
10631-0102	Corticosteroid Hormone Receptor Agonists
10631-0103	Corticosteroid Hormone Receptor Agonists
10631-0105	Corticosteroid Hormone Receptor Agonists
10631-0110	Corticosteroid Hormone Receptor Agonists
10631-0113	Corticosteroid Hormone Receptor Agonists
10631-0407	Corticosteroid Hormone Receptor Agonists
10702-0005	Adrenergic Alpha-agonists
10702-0008	Full Opioid Agonists
10702-0009	Full Opioid Agonists
10702-0010	Histamine Receptor Antagonists
10702-0011	Histamine Receptor Antagonists
10702-0012	Histamine Receptor Antagonists
10702-0013	Adrenergic Beta-antagonists
10702-0014	Adrenergic Beta-antagonists
10702-0016	Cyclooxygenase Inhibitors
10702-0017	Histamine H1 Receptor Antagonists
10702-0018	Full Opioid Agonists
10702-0036	Potassium Ion Exchange Activity
10702-0052	Histamine Receptor Antagonists
10702-0056	Full Opioid Agonists
10702-0057	Full Opioid Agonists
10702-0070	Full Opioid Agonists
10702-0071	Full Opioid Agonists
10888-5006	M2 Protein Inhibitors
10922-0828	Corticosteroid Hormone Receptor Agonists
11716-0004	Osmotic Activity
11822-0013	Adrenergic Alpha-agonists
11822-0025	Histamine H1 Receptor Antagonists
11822-0054	Adrenergic Alpha-agonists
11822-0056	Uncompetitive Nmda Receptor Antagonists
11822-0056	Sigma-1 Receptor Agonists
11822-0299	Histamine H1 Receptor Antagonists
11822-0527	Adrenergic Alpha1-agonists
11822-0548	Uncompetitive Nmda Receptor Antagonists
11822-0548	Sigma-1 Receptor Agonists
11980-0022	Corticosteroid Hormone Receptor Agonists
11980-0174	Corticosteroid Hormone Receptor Agonists
11980-0180	Corticosteroid Hormone Receptor Agonists
11980-0211	Corticosteroid Hormone Receptor Agonists
11980-0228	Corticosteroid Hormone Receptor Agonists
11980-0801	Cyclooxygenase Inhibitors
12090-0024	Uncompetitive Nmda Receptor Antagonists
12090-0024	Sigma-1 Receptor Agonists
12496-0757	Partial Opioid Agonists
12496-1202	Opioid Antagonists
12496-1204	Opioid Antagonists
12496-1208	Opioid Antagonists
12496-1212	Opioid Antagonists
12830-0735	Adrenergic Alpha-agonists
12830-0754	Adrenergic Alpha1-agonists
12830-0760	Adrenergic Alpha1-agonists
12830-0762	Adrenergic Alpha-agonists
12830-0810	Histamine H1 Receptor Antagonists
12830-0816	Uncompetitive Nmda Receptor Antagonists
12830-0816	Sigma-1 Receptor Agonists
13107-0005	Serotonin Uptake Inhibitors
13107-0006	Serotonin Uptake Inhibitors
13107-0007	Serotonin Uptake Inhibitors
13107-0011	Serotonin Uptake Inhibitors
13107-0012	Serotonin Uptake Inhibitors
13107-0013	Serotonin Uptake Inhibitors
13107-0019	Opioid Agonists
13107-0020	Opioid Agonists
13107-0021	Opioid Agonists
13107-0043	Full Opioid Agonists
13107-0044	Full Opioid Agonists
13107-0045	Full Opioid Agonists
13107-0046	Full Opioid Agonists
13107-0050	Hydroxymethylglutaryl-coa Reductase Inhibitors
13107-0051	Hydroxymethylglutaryl-coa Reductase Inhibitors
13107-0052	Hydroxymethylglutaryl-coa Reductase Inhibitors
13107-0053	Hydroxymethylglutaryl-coa Reductase Inhibitors
13107-0054	Hydroxymethylglutaryl-coa Reductase Inhibitors
13107-0055	Full Opioid Agonists
13107-0056	Full Opioid Agonists
13107-0057	Full Opioid Agonists
13107-0062	Adrenergic Beta-antagonists
13107-0063	Adrenergic Beta-antagonists
13107-0064	Adrenergic Beta-antagonists
13107-0142	Adrenergic Beta1-antagonists
13107-0142	Adrenergic Beta2-antagonists
13107-0142	Adrenergic Alpha-antagonists
13107-0143	Adrenergic Beta1-antagonists
13107-0143	Adrenergic Alpha-antagonists
13107-0143	Adrenergic Beta2-antagonists
13107-0144	Adrenergic Beta1-antagonists
13107-0144	Adrenergic Alpha-antagonists
13107-0144	Adrenergic Beta2-antagonists
13107-0145	Adrenergic Alpha-antagonists
13107-0145	Adrenergic Beta1-antagonists
13107-0145	Adrenergic Beta2-antagonists
13107-0154	Serotonin Uptake Inhibitors
13107-0155	Serotonin Uptake Inhibitors
13107-0156	Serotonin Uptake Inhibitors
13107-0157	Serotonin Uptake Inhibitors
13107-0168	Adrenergic Beta-antagonists
13107-0169	Adrenergic Beta-antagonists
13107-0170	Adrenergic Beta-antagonists
13548-0031	Corticosteroid Hormone Receptor Agonists
13551-0101	Histamine H1 Receptor Antagonists
13551-0205	Proton Pump Inhibitors
13551-0210	Proton Pump Inhibitors
13551-0501	Dihydrofolate Reductase Inhibitors
13551-0801	Opioid Agonists
13668-0004	Serotonin Uptake Inhibitors
13668-0005	Serotonin Uptake Inhibitors
13668-0006	Serotonin Uptake Inhibitors
13668-0007	Gaba A Agonists
13668-0008	Gaba A Agonists
13668-0009	Serotonin Uptake Inhibitors
13668-0010	Serotonin Uptake Inhibitors
13668-0011	Serotonin Uptake Inhibitors
13668-0018	Norepinephrine Uptake Inhibitors
13668-0018	Serotonin Uptake Inhibitors
13668-0019	Norepinephrine Uptake Inhibitors
13668-0019	Serotonin Uptake Inhibitors
13668-0020	Serotonin Uptake Inhibitors
13668-0020	Norepinephrine Uptake Inhibitors
13668-0021	Adrenergic Alpha-antagonists
13668-0022	Calcium Channel Antagonists
13668-0023	Calcium Channel Antagonists
13668-0024	Calcium Channel Antagonists
13668-0029	Histamine H1 Receptor Antagonists
13668-0030	Histamine H1 Receptor Antagonists
13668-0079	Leukotriene Receptor Antagonists
13668-0080	Leukotriene Receptor Antagonists
13668-0081	Leukotriene Receptor Antagonists
13668-0091	Dopamine Agonists
13668-0092	Dopamine Agonists
13668-0093	Dopamine Agonists
13668-0094	Dopamine Agonists
13668-0095	Dopamine Agonists
13668-0096	Proton Pump Inhibitors
13668-0102	Cholinesterase Inhibitors
13668-0103	Cholinesterase Inhibitors
13668-0107	Proton Pump Inhibitors
13668-0109	Serotonin Uptake Inhibitors
13668-0109	Norepinephrine Uptake Inhibitors
13668-0110	Serotonin Uptake Inhibitors
13668-0110	Norepinephrine Uptake Inhibitors
13668-0111	Norepinephrine Uptake Inhibitors
13668-0111	Serotonin Uptake Inhibitors
13668-0113	Angiotensin 2 Receptor Antagonists
13668-0115	Angiotensin 2 Receptor Antagonists
13668-0116	Angiotensin 2 Receptor Antagonists
13668-0117	Angiotensin 2 Receptor Antagonists
13668-0118	Angiotensin 2 Receptor Antagonists
13668-0119	Peroxisome Proliferator-activated Receptor Activity
13668-0120	Peroxisome Proliferator-activated Receptor Activity
13668-0132	Calcium Channel Antagonists
13668-0133	Calcium Channel Antagonists
13668-0134	Calcium Channel Antagonists
13668-0135	Serotonin Uptake Inhibitors
13668-0136	Serotonin Uptake Inhibitors
13668-0137	Serotonin Uptake Inhibitors
13668-0140	Peroxisome Proliferator-activated Receptor Activity
13668-0141	P2y12 Receptor Antagonists
13668-0184	Dopamine Agonists
13668-0185	Phosphodiesterase 5 Inhibitors
13668-0343	Angiotensin 2 Receptor Antagonists
