product_ndc	name
0121-4802	Levetiracetam
0121-4803	Pink Bismuth
0121-4809	Guaifenesin DM
0121-4811	Hydrocodone Bitartrate and Homatropine Methylbromide
0126-0023	Colgate Total Freshmint
0126-0024	Colgate Total Peppermint
0126-0025	Colgate Total Gentle Care Softmint
0126-0065	Colgate Orabase
0126-0074	Prevident 5000 Enhanced With Calcium Mint
0126-0075	Prevident 5000 Booster
0126-0088	Prevident
0126-0131	Phos-flur
0126-0135	Phos-flur Ortho Defense
0126-0288	Prevident
0131-1810	Vimpat
0131-2470	Vimpat
0131-2477	Vimpat
0131-2478	Vimpat
0131-2479	Vimpat
0131-2480	Vimpat
0131-3265	Venlafaxine Hydrochloride
0131-3266	Venlafaxine Hydrochloride
0131-3267	Venlafaxine Hydrochloride
0131-3268	Venlafaxine Hydrochloride
0131-5410	Vimpat
0132-0079	Fleet
0132-0081	Pedia-lax
0132-0106	Pedia-lax
0132-0185	Fleet
0132-0190	Pedia-lax
0132-0201	Fleet
0132-0202	Pedia-lax
0132-0208	Phazyme
0132-0211	Phazyme
0132-0214	Phazyme
0132-0215	Phazyme
0132-0301	Fleet
0132-0323	Boudreauxs
0132-0333	Boudreauxs
0132-0334	Boudreauxs
0132-0655	Pedia-lax
0132-0703	Fleet
0132-0704	Fleet
0132-0751	Fleet
0132-8743	Summers Eve
0135-0057	Sominex
0135-0058	Sominex
0135-0070	Tums
0135-0071	Tums
0135-0074	Tums EX
0135-0076	Tums EX
0135-0077	Vivarin
0135-0078	Vivarin
0135-0089	Citrucel
0135-0090	Citrucel
0135-0091	Debrox
0135-0094	Gaviscon
0135-0095	Gaviscon
0135-0096	Gaviscon Regular Strength
0135-0098	Gaviscon Regular Strength
0135-0118	Tums Ultra
0135-0125	Aquafresh Cavity Protection
0135-0126	Aquafresh
0135-0129	Aquafresh Cavity Protection
0135-0130	Aquafresh Cavity Protection
0135-0132	Aquafresh Sensitive Maximum Strength
0135-0135	Panadol Extra Strength
0135-0136	Panadol Extra Strength
0135-0138	Panadol
0135-0139	Panadol
0135-0140	Tums EX
0135-0145	Nicoderm CQ
0135-0148	Tagamet HB
0135-0150	Panadol PM
0135-0154	Tums EX
0135-0157	Nicorette Original
0135-0158	Nicorette Original
0135-0178	Tums EX
0135-0179	Aquafresh Tartar Control Whitening
0135-0180	Tums Ultra
0135-0181	Tums Ultra
0135-0194	Nicoderm CQ
0135-0195	Nicoderm CQ
0135-0196	Nicoderm CQ
0135-0199	Citrucel
0135-0200	Abreva
0135-0201	Aquafresh Tartar Control Whitening
0135-0219	Aquafresh Cavity Protection
0135-0225	Nicorette Original
0135-0226	Nicorette Original
0135-0228	Tums Ultra
0135-0229	Nicorette Original
0135-0230	Nicorette Original
0135-0234	Aquafresh Tartar Control Whitening
0135-0239	Panadol Extra Strength
0135-0241	Nicorette Fruit Chill
0135-0242	Nicorette Fruit Chill
0135-0243	Tums Smoothies
0135-0245	Tums Smoothies
0135-0246	Tums Smoothies
0135-0429	Phazyme
0135-0430	Gaviscon Regular Strength
0135-0432	Aquafresh Tartar Control Whitening
0135-0435	Aquafresh Tartar Control Whitening
0135-0442	Aquafresh
0135-0456	Tums Smoothies
0135-0459	Panadol Cold and Flu Nondrowsy
0135-0461	Alli
0135-0462	Goodys
0135-0466	Nicorette Original
0135-0467	Nicorette Original
0135-0468	Aquafresh Tartar Control Whitening
0135-0469	Tums
0135-0473	Aquafresh Tartar Control Whitening
0135-0474	Nicorette Original
0135-0475	Nicorette Original
0135-0485	Sensodyne Pronamel
0135-0487	Biotene Fresh Mint Original
0135-0488	Biotene Fresh Mint Original
0135-0490	Biotene Fresh Mint Original
0135-0491	Aquafresh Cavity Protection
0135-0499	Stanback
0135-0500	Bc
0135-0501	Bc
0135-0502	Sensodyne Iso-active
0135-0503	Sensodyne Iso-active
0135-0504	Aquafresh Iso-active
0135-0505	Aquafresh Iso-active
0135-0506	Aquafresh Iso-active
0135-0507	Panadol
0135-0508	Nicorette
0135-0509	Nicorette
0135-0510	Nicorette
0135-0511	Nicorette
0135-0512	Nicorette
0135-0513	Nicorette
0135-0514	Nicorette
0135-0515	Nicorette
0135-0518	Sensodyne Pronamel Iso-active
0135-0519	Sensodyne Pronamel Iso-active
0135-0521	Tums EX
0135-0522	Tums Freshers
0135-0523	Aquafresh Tartar Control Whitening
0135-0524	Aquafresh Iso-active
0135-0525	Sensodyne Extra Whitening
0135-0526	Sensodyne Extra Whitening
0135-0527	Sensodyne Extra Whitening
0135-0528	Sensodyne Extra Whitening
0135-0529	Sensodyne Extra Whitening
0135-0530	Aquafresh Tartar Control Whitening
0135-0531	Aquafresh Cavity Protection
0135-0532	Nicorette Original
0135-0533	Nicorette Original
0135-0534	Aquafresh
0135-0537	Panadol
0135-0539	Panadol
0135-0540	Tums Ultra
0135-0541	Tums Freshers
0135-0544	Aquafresh Big Kids
0135-0547	Sensodyne Repair and Protect Extra Fresh
0135-0548	Sensodyne Repair and Protect Extra Fresh
0135-0549	Sensodyne Pronamel Fluoride Rinse
0135-0552	Tums
0135-0554	Tums
0135-0555	Tums
0135-0556	Tums
0135-0557	Biotene Fresh Mint Original
0135-0558	Biotene Fresh Mint Original
0135-0559	Biotene Fresh Mint Original
0135-0560	Tums Chewy Delights
0135-0561	Tums Chewy Delights
0135-0562	Tums EX
0135-0563	Aquafresh Tartar Control Whitening
0135-0564	Aquafresh Tartar Control Whitening
0135-0569	Tums Chewy Delights
0135-0572	Sensodyne Complete Protection Extra Fresh
0135-0573	Sensodyne Complete Protection Extra Fresh
0135-0574	Gaviscon
0140-0004	Valium
0140-0005	Valium
0140-0006	Valium
0143-0170	Butalbital, Acetaminophen, and Caffeine
0143-1020	Aminophylline
0143-1025	Aminophylline
0143-1115	Butalbital, Acetaminophen, and Caffeine
0143-1195	Chloroquine
0143-1202	Cortisone Acetate
0143-1209	Chlorothiazide
0143-1210	Chlorothiazide
0143-1227	Dicyclomine
0143-1240	Digoxin
0143-1241	Digoxin
0143-1246	Fludrocortisone Acetate
0143-1250	Glycopyrrolate
0143-1251	Glycopyrrolate
0143-1256	Hydrochlorothiazide
0143-1257	Hydrochlorothiazide
0143-1260	Isoniazid
0143-1261	Isoniazid
0143-1277	Lithium Carbonate
0143-1282	Mefloquine Hydrochloride
0143-1290	Methocarbamol
0143-1292	Methocarbamol
0143-1300	Lithium Carbonate
0143-1333	Isosorbide Mononitrate
0143-1346	Naproxen
0143-1347	Naproxen
0143-1348	Naproxen
0143-1410	Prednisone
0143-1425	Prednisone
0143-1445	Phenobarbital
0143-1450	Phenobarbital
0143-1455	Phenobarbital
0143-1458	Phenobarbital
0143-1473	Prednisone
0143-1475	Prednisone
0143-1477	Prednisone
0143-1480	Propylthiouracil
0143-1482	Primidone
0143-1484	Primidone
0143-1763	Trihexyphenidyl Hydrochloride
0143-1764	Trihexyphenidyl Hydrochloride
0143-1765	Isosorbide Dinitrate
0143-1767	Isosorbide Dinitrate
0143-1769	Isosorbide Dinitrate
0143-1771	Isosorbide Dinitrate
0143-1772	Isosorbide Dinitrate
0143-1773	Isosorrbide Dinitrate
0143-1785	Butalbital, Aspirin and Caffeine
0143-1787	Butalbital, Acetaminophen and Caffeine
0143-2037	Ciprofloxacin
0143-2112	Doxycycline
0143-2120	Ergotamine
0143-2125	Chloroquine
0143-2128	Hydroxychloroquine Sulfate
0143-2230	Isosorbide
0143-2260	Isosorbide
0143-2422	Ondansetron
0143-2423	Ondansetron
0143-2424	Ondansetron
0143-3000	Butalbital, Acetaminophen and Caffeine With Codeine Phosphate
0143-3125	Hydrochlorothiazide
0143-3126	Dicyclomine
0143-3141	Doxycycline Hyclate
0143-3142	Doxycycline Hyclate
0143-3145	Ephedrine Sulfate
0143-3188	Lithium Carbonate
0143-3189	Lithium Carbonate
0143-3190	Lithium Carbonate
0143-3367	Flurazepam
0143-3370	Flurazepam
0143-3991	Gabapentin
0143-3993	Gabapentin
0143-3994	Gabapentin
0143-9130	Gemfibrozil
0143-9580	Sertraline Hydrochloride
0143-9581	Sertraline Hydrochloride
0143-9582	Sertraline Hydrochloride
0143-9637	Valproate Sodium
0143-9638	Sumatriptan
0143-9642	Zoledronic Acid
0143-9649	Montelukast
0143-9650	Montelukast
0143-9651	Montelukast
0143-9654	Sertraline
0143-9655	Sertraline
0143-9656	Sertraline
0143-9660	Metoprolol Tartrate
0143-9665	Cefazolin
0143-9666	Fluconazole
0143-9667	Fluconazole
0143-9668	Fluconazole
0143-9669	Fluconazole
0143-9673	Levetiracetam
0143-9674	Argatroban
0143-9679	Glycopyrrolate
0143-9680	Glycopyrrolate
0143-9681	Glycopyrrolate
0143-9682	Glycopyrrolate
0143-9683	Flumazenil
0143-9684	Flumazenil
0143-9689	Nicardipine Hydrochloride
0143-9700	Cortisone Acetate
0143-9701	Irinotecan Hydrochloride
0143-9702	Irinotecan Hydrochloride
0143-9707	Gemfibrozil
0143-9708	Milrinone Lactate
0143-9709	Milrinone Lactate
0143-9710	Milrinone Lactate
0143-9717	Folic Acid
0143-9718	Milrinone Lactate
0143-9719	Milrinone Lactate
0143-9720	Levofloxacin
0143-9721	Levofloxacin
0143-9722	Levofloxacin
0143-9723	Clonidine Hydrochloride
0143-9724	Clonidine Hydrochloride
0143-9725	Progesterone
0143-9726	Testosterone Cypionate
0143-9728	Calcitriol
0143-9729	Benztropine Mesylate
0143-9738	Prednisone
0143-9739	Prednisone
0143-9740	Prednisone
0143-9742	Oxytocin
0143-9743	Oxytocin
0143-9744	Granisetron Hydrochloride
0143-9745	Granisetron Hydrochloride
0143-9746	Terbutaline Sulfate
0143-9747	Donepezil Hydrochloride
0143-9748	Donepezil Hydrochloride
0143-9749	Carisoprodol
0143-9750	Testosterone Enanthate
0143-9755	Topiramate
0143-9756	Topiramate
0143-9757	Topiramate
0143-9758	Topiramate
0143-9768	Ceftriaxone
0143-9769	Cephalexin
0143-9770	Cephalexin
0143-9771	Ondansetron Hydrochloride and Dextrose
0143-9772	Metronidazole
0143-9782	Fosphenytoin Sodium
0143-9783	Flumazenil
0143-9784	Flumazenil
0143-9785	Valproate Sodium
0143-9786	Enalaprilat
0143-9787	Enalaprilat
0143-9788	Fosphenytoin Sodium
0143-9803	Doxycyclate Hyclate
0143-9807	Escitalopram
0143-9808	Escitalopram
0143-9809	Escitalopram
0143-9836	Penicillin V Potassium
0143-9837	Penicillin V Potassium
0143-9853	Amoxicillin and Clavulanate Potassium
0143-9856	Ceftriaxone
0143-9857	Ceftriaxone
0143-9858	Ceftriaxone
0143-9859	Ceftriaxone
0143-9864	Butorphanol Tartrate
0143-9867	Butorphanol Tartrate
0143-9872	Propranolol
0143-9873	Metoprolol Tartrate
0143-9875	Amiodarone Hydrochloride
0143-9876	Cefoxitin
0143-9877	Cefoxitin
0143-9878	Cefoxitin
0143-9886	Amoxicillin
0143-9887	Amoxicillin
0143-9888	Amoxicillin
0143-9889	Amoxicillin
0143-9890	Ondansetron
0143-9891	Ondansetron
0143-9897	Cephalexin
0143-9898	Cephalexin
0143-9899	Fluconazole
0143-9908	Naproxen
0143-9916	Naproxen
0143-9918	Glyburide
0143-9919	Glyburide
0143-9920	Glyburide
0143-9923	Cefazolin
0143-9924	Cefazolin
0143-9927	Ciprofloxacin
0143-9928	Ciprofloxacin
0143-9929	Ciprofloxacin
0143-9930	Cefotaxime
0143-9931	Cefotaxime
0143-9933	Cefotaxime
0143-9935	Cefotaxime
0143-9938	Amoxicillin
0143-9939	Amoxicillin
0143-9947	Cefadroxil
0143-9948	Cefadroxil
0143-9951	Amoxicillin
0143-9959	Amlodipine Besylate
0143-9960	Amlodipine Besylate
0143-9961	Amlodipine Besylate
0143-9962	Zolpidem
0143-9963	Zolpidem
0143-9964	Lamotrigine
0143-9965	Lamotrigine
0143-9966	Lamotrigine
0143-9967	Lamotrigine
0143-9976	Cefuroxime
0143-9977	Cefuroxime
0143-9979	Cefuroxime
0143-9981	Amoxicillin and Clavulanate Potassium
0143-9982	Amoxicillin and Clavulanate Potassium
0143-9983	Cefazolin
0143-9985	Cefaclor
0143-9986	Cefaclor
0143-9992	Gabapentin
0143-9993	Gabapentin
0143-9994	Gabapentin
0145-0020	Fabior
0145-0021	Luxiq
0145-0061	Evoclin
0145-0071	Veltin
0145-0090	Soriatane
0145-0091	Soriatane
0145-0628	Sarna
0145-0630	Sarna
0145-0982	Panoxyl
0145-0983	Panoxyl
0145-0985	Panoxyl
0145-0986	Znp Bar
0145-1501	Zeasorb
0145-1506	Zeasorb
0145-2130	Sorilux
0145-2371	Duac
0145-2651	Panoxyl
0145-2660	Panoxyl
0145-2661	Panoxyl
0145-3817	Soriatane
0145-5371	Duac
0149-0470	Actonel
0149-0471	Actonel
0149-0472	Actonel
0149-0477	Actonel
0149-0478	Actonel
0168-0002	Triamcinolone Acetonide
0168-0003	Triamcinolone Acetonide
0168-0004	Triamcinolone Acetonide
0168-0005	Triamcinolone Acetonide
0168-0006	Triamcinolone Acetonide
0168-0007	Nystatin
0168-0011	Bacitracin Zinc
0168-0012	Triple Antibiotic
0168-0014	Hydrocortisone
0168-0015	Hydrocortisone
0168-0016	Hydrocortisone
0168-0020	Hydrocortisone
0168-0021	Double Antibiotic
0168-0033	Betamethasone Valerate
0168-0035	Vitamin A and Vitamin D
0168-0037	Nystatin
0168-0040	Betamethasone Valerate
0168-0041	Betamethasone Valerate
0168-0046	Dibucaine
0168-0053	White Petrolatum
0168-0054	Nystatin
0168-0055	Betamethasone Dipropionate
0168-0056	Betamethasone Dipropionate
0168-0057	Betamethasone Dipropionate
0168-0058	Fluocinolone Acetonide
0168-0059	Fluocinolone Acetonide
0168-0060	Fluocinolone Acetonide
0168-0062	Zinc Oxide
0168-0064	Fluocinolone Acetonide
0168-0071	Gentamicin Sulfate
0168-0078	Gentamicin Sulfate
0168-0080	Hydrocortisone
0168-0081	Nystatin and Triamcinolone Acetonide
0168-0089	Nystatin and Triamcinolone Acetonide
0168-0099	Ketoconazole
0168-0111	Bacitracin Zinc
0168-0126	Swim-ear
0168-0133	Clotrimazole
0168-0134	Fluocinonide
0168-0135	Fluocinonide
0168-0139	Fluocinonide
0168-0140	Fluocinonide
0168-0146	Hydrocortisone
0168-0151	Desoximetasone
0168-0154	Hydrocortisone
0168-0162	Clobetasol Propionate
0168-0163	Clobetasol Propionate
0168-0180	Desoximetasone
0168-0181	Hydrocortisone
0168-0201	Clindamycin Phosphate
0168-0202	Clindamycin Phosphate
0168-0203	Clindamycin Phosphate
0168-0204	Lidocaine
0168-0215	Erythromycin
0168-0216	Erythromycin
0168-0242	Diflorasone Diacetate
0168-0243	Diflorasone Diacetate
0168-0246	Fluocinonide
0168-0258	Clotrimazole and Betamethasone Dipropionate
0168-0263	Alclometasone Dipropionate
0168-0264	Alclometasone Dipropionate
0168-0265	Betamethasone Dipropionate
0168-0266	Betamethasone Dipropionate
0168-0267	Betamethasone Dipropionate
0168-0268	Betamethasone Dipropionate
0168-0269	Clobetasol Propionate
0168-0270	Mometasone Furoate
0168-0271	Mometasone Furoate
0168-0272	Mometasone Furoate
0168-0273	Bacitracin Zinc and Polymyxin B Sulfate
0168-0275	Metronidazole
0168-0277	Clindamycin Phosphate
0168-0278	Amcinonide
0168-0279	Amcinonide
0168-0280	Amcinonide
0168-0288	Hydrocortisone
0168-0293	Clobetasol Propionate
0168-0301	Clobetasol Propionate (emollient)
0168-0309	Desonide
0168-0310	Desonide
0168-0312	Econazole Nitrate
0168-0313	Ciclopirox Olamine
0168-0314	Ciclopirox
0168-0323	Metronidazole
0168-0326	Nitro-bid
0168-0332	Fluticasone Propionate
0168-0333	Fluticasone Propionate
0168-0336	Triamcinolone Acetonide
0168-0337	Triamcinolone Acetonide
0168-0346	Terconazole
0168-0347	Terconazole Vaginal Cream 0.8%
0168-0353	Diflorasone Diacetate
0168-0355	Halobetasol Propionate
0168-0356	Halobetasol Propionate
0168-0357	Lidocaine and Prilocaine
0168-0370	Clotrimazole and Betamethasone Dipropionate
0168-0381	Prednicarbate
0168-0382	Sulfacetamide Sodium
0168-0383	Metronidazole
0168-0400	Calcipotriene
0168-0407	Ciclopirox
0168-0410	Prednicarbate
0168-0416	Tacrolimus
0168-0417	Tacrolimus
0168-0424	Adapalene
0168-0432	Imiquimod
0168-0434	Fluticasone Propionate
0168-0449	Ciclopirox
0168-0457	Fluocinonide
0168-0482	Methscopolamine Bromide
0168-0483	Methscopolamine Bromide
0168-0484	Sodium Sulfacetamide
0168-0522	Ciclopirox
0168-0803	Diclofenac Sodium
0169-0081	Prandin
0169-0082	Prandin
0169-0084	Prandin
0169-0092	Prandimet
0169-0093	Prandimet
0169-1833	Novolin R
0169-1834	Novolin N
0169-1837	Novolin 70/30
0169-5174	Activella
0169-5175	Activella
0169-7065	Glucagen Hypokit
0169-7703	Norditropin
0169-7704	Norditropin
0169-7705	Norditropin
0169-7708	Norditropin
0172-2083	Hydrochlorothiazide
0172-2089	Hydrochlorothiazide
0172-2407	Tetracycline Hydrochloride
0172-2416	Tetracycline Hydrochloride
0172-2662	Famotidine
0172-2907	Furosemide
0172-2908	Furosemide
0172-3649	Glipizide
0172-3650	Glipizide
0172-3925	Diazepam
0172-3926	Diazepam
0172-3927	Diazepam
0172-4096	Baclofen
0172-4097	Baclofen
0172-4280	Verapamil Hydrochloride
0172-4285	Verapamil Hydrochloride
0172-4286	Verapamil Hydrochloride
0172-4357	Ranitidine
0172-4358	Ranitidine
0172-4364	Labetalol Hydrochloride
0172-4365	Labetalol Hydrochloride
0172-4366	Labetalol Hydrochloride
0172-4960	Flutamide
0172-5240	Anagrelide Hydrochloride
0172-5241	Anagrelide Hydrochloride
0172-5311	Ciprofloxacin
0172-5312	Ciprofloxacin
0172-5313	Ciprofloxacin
0172-5410	Fluconazole
0172-5411	Fluconazole
0172-5412	Fluconazole
0172-5413	Fluconazole
0172-5728	Famotidine
0172-5729	Famotidine
0172-6359	Tramadol Hydrochloride and Acetaminophen
0172-6406	Cromolyn Sodium
0172-7310	Cyclosporine
0172-7311	Cyclosporine
0172-7312	Cyclosporine
0172-7313	Cyclosporine
0173-0135	Wellbutrin SR
0173-0177	Wellbutrin
0173-0178	Wellbutrin
0173-0242	Lanoxin
0173-0249	Lanoxin
0173-0387	Ceftin
0173-0388	Beconase AQ
0173-0394	Ceftin
0173-0442	Zofran
0173-0446	Zofran
0173-0447	Zofran
0173-0449	Imitrex
0173-0453	Flonase
0173-0470	Epivir
0173-0471	Epivir
0173-0478	Imitrex
0173-0479	Imitrex
0173-0489	Zofran
0173-0517	Flolan
0173-0518	Flolan
0173-0519	Flolan
0173-0520	Serevent Diskus
0173-0521	Serevent Diskus
0173-0523	Imitrex
0173-0524	Imitrex
0173-0526	Lamictal
0173-0527	Lamictal
0173-0547	Mepron
0173-0556	Zyban
0173-0561	Amerge
0173-0562	Amerge
0173-0569	Zofran
0173-0570	Zofran
0173-0594	Lamictal
0173-0600	Flovent Diskus
0173-0601	Flovent Diskus
0173-0602	Flovent Diskus
0173-0633	Lamictal
0173-0642	Lamictal
0173-0643	Lamictal
0173-0644	Lamictal
0173-0662	Epivir HBV
0173-0663	Epivir HBV
0173-0665	Mepron
0173-0675	Malarone
0173-0676	Malarone
0173-0681	Relenza
0173-0682	Ventolin HFA
0173-0695	Advair Diskus
0173-0696	Advair Diskus
0173-0697	Advair Diskus
0173-0699	Lamictal
0173-0712	Avodart
0173-0714	Epivir
0173-0715	Advair HFA
0173-0716	Advair HFA
0173-0717	Advair HFA
0173-0718	Flovent HFA
0173-0719	Flovent HFA
0173-0720	Flovent HFA
0173-0722	Wellbutrin SR
0173-0735	Imitrex
0173-0736	Imitrex
0173-0737	Imitrex
0173-0739	Imitrex
0173-0740	Ceftin
0173-0741	Ceftin
0173-0750	Treximet
0173-0752	Tykerb
0173-0753	Veramyst
0173-0754	Lamictal XR
0173-0755	Lamictal XR
0173-0756	Lamictal XR
0173-0757	Lamictal XR
0173-0758	Lamictal XR
0173-0759	Lamictal XR
0173-0760	Lamictal XR
0173-0761	Lamictal XR
0173-0772	Lamictal
0173-0774	Lamictal
0173-0776	Lamictal
0173-0777	Lamictal
0173-0778	Lamictal
0173-0779	Lamictal
0173-0780	Lamictal
0173-0781	Lamictal XR
0173-0783	Lovaza
0173-0790	Innopran XL
0173-0791	Innopran XL
0173-0792	Rythmol
0173-0794	Rythmol
0173-0804	Votrient
0173-0806	Horizant
0173-0809	Jalyn
0173-0810	Potiga
0173-0812	Potiga
0173-0813	Potiga
0173-0814	Potiga
0173-0817	Lamictal
0173-0821	Arzerra
0173-0822	Staxyn
0173-0823	Rythmol SR
0173-0824	Rythmol SR
0173-0826	Rythmol SR
0173-0828	Levitra
0173-0829	Levitra
0173-0830	Levitra
0173-0831	Levitra
0173-0832	Horizant
0173-0834	Avandia
0173-0835	Avandia
0173-0836	Avandia
0173-0837	Avandamet
0173-0838	Avandamet
0173-0839	Avandamet
0173-0840	Avandamet
0173-0841	Avandaryl
0173-0842	Avandaryl
0173-0843	Avandaryl
0173-0844	Avandaryl
0173-0845	Avandaryl
0173-0846	Tafinlar
0173-0847	Tafinlar
0173-0848	Mekinist
0173-0849	Mekinist
0173-0858	Mekinist
0173-0859	Breo Ellipta
0173-0861	Avandia
0173-0863	Avandia
0173-0864	Avandia
0173-0869	Anoro Ellipta
0173-0873	Incruse Ellipta
0173-0874	Arnuity Ellipta
0173-0876	Arnuity Ellipta
0173-0945	Zovirax
0173-0947	Wellbutrin SR
0173-0949	Zovirax
0173-0953	Zovirax
0173-0991	Zovirax
0178-0089	Ferralet 90
0178-0101	Binosto
0178-0320	Theragesic Creme
0178-0330	Dr Smiths Diaper
0178-0340	Dr Smiths Diaper Rash
0178-0345	Dr Smiths Diaper Rash
0178-0348	Dr Smiths Diaper Rash
0178-0350	Theragesic Plus
0178-0370	Dr. Smiths Rash and Skin
0178-0455	Texacort
0178-0460	Avar-e Green
0178-0465	Avar-e LS
0178-0470	Avar-e
0178-0475	Avar LS
0178-0480	Avar
0178-0485	Ovace Plus
0178-0490	Ovace Plus
0178-0495	Ovaceplus Plus
0178-0499	Ovace
0178-0500	Lithostat
0178-0582	Prednisolone Sodium Phosphate Oral Solution
