product_ndc	text
13925-0116	OTHER INGREDIENTS Acacia, Croscarmellose Sodium, Fumed Silica, Hypromellose, Magnesium Stearate, Microcrystalline Cellulose, Polyethylene Glycol, Polyvinyl Alcohol, Stearic Acid, Talc and Titanium Dioxide.
13925-0117	INACTIVE INGREDIENTS Acacia, Fumed Silica, Magnesium Stearate, Natural Orange Flavour, Orange Juice Powder, Stearic Acid, Stevia, Sucrose.
13925-0118	Inactive Ingredients: FD&C Blue #1, FD&C Red #40, FD&C Yellow #6, Gelatine, Magnesium Stearate, Microcrystalline Cellulose, Silica, Titanium Dioxide.
13925-0119	Inactive Ingredients: Bovine Gelatin, Ethyl Vanillin, FD&C Blue, FD&C Yellow #3, Glycerin, Natural Creamy Orange Flavor, Purified Water, Sodium Citrate, Soy Lecithin, Soybean Oil, Titanium Dioxide, Vitamin E, Yellow Bees Wax.
13925-0157	Lidocaine 3% - Hydrocortisone 0.5% Cream Kit ACTIVE INGREDIENTS: lidocaine hydrochloride 3% (30 mg) and hydrocortisone acetate 0.5% (5 mg) per gram. INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, cetyl alcohol, hydrochloric acid, methyl paraben, mineral oil, polysorbate 60, propylene glycol, propyl paraben, purified water, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, and white petrolatum. Lidocaine 3% - Hydrocortisone 1% Cream Kit ACTIVE INGREDIENTS: lidocaine hydrochloride 3% (30 mg) and hydrocortisone acetate 1% (10 mg) per gram. INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, carbomer 980, cetyl alcohol, citric acid, glycerine, methyl paraben, mineral oil, polycarbophil, propylene glycol, propyl paraben, purified water, sodium citrate, sodium lauryl sulfate, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, trolamine, urea, and white petrolatum. Lidocaine 3% - Hydrocortisone 2.5% Gel Kit ACTIVE INGREDIENTS: lidocaine hydrochloride 3% (30 mg) and hydrocortisone acetate 2.5% (25 mg) per gram. INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, carbomer 980, cetyl alcohol, citric acid, glycerine, glyceryl monostearate SE, methyl paraben, mineral oil, polycarbophil, propylene glycol, propyl paraben, purified water, sodium citrate, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, urea, and white petrolatum.
13925-0158	INACTIVE INGREDIENTS Artificial grape flavor, ethyl alcohol, FD&C blue #1, FD&C red #40, glycerin, purified water USP, sodium saccharin, sorbitol solution 70%, and sucrose. Phenobarbital is a barbiturate with the chemical name: 5-Ethyl-5-phenylbarbituric acid. It has the following structural formula: Hyoscyamine sulfate is a belladonna alkaloid with the chemical name: Benzeneacetic acid, α-(hydroxymethyl)-, 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester, [3(S)-endo]-, sulfate (2:1), dihydrate. It has the following structural formula: Atropine sulfate is a belladonna alkaloid with the chemical name: Benzeneacetic acid, α-(hydroxymethyl)-, 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester, endo-(±)-, sulfate (2:1) (salt), monohydrate. It has the following structural formula: Scopolamine hydrobromide is a belladonna alkaloid with the chemical name: Benzeneacetic acid, α-(hydroxymethyl)-, 9-methyl-3-oxa-9-azatricyclo [3.31.0.2,4]non-[7-yl ester, hydrobromide, trihydrte, [7(S)-(1α,2β,4β,5α,7β)]-. It has the following structural formula: Phenobarbital structural formula Hyoscyamine sulfate structural formula Atropine sulfate structural formula Scopolamine hydrobromide structural formula
13925-0159	ACTIVE INGREDIENTS: Each gram of Lidocaine 3% Cream contains lidocaine hydrochloride 3% (30 mg). INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, cetyl alcohol, glycerine, glyceryl monostearate SE, methyl paraben, mineral oil, propyl paraben, purified water, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, and white petrolatum.
13925-0160	ACTIVE INGREDIENTS: Each gram of Lidocaine 3% - Hydrocortisone 0.5% Cream contains lidocaine hydrochloride 3% (30mg) and hydrocortisone acetate 0.5% (5 mg). INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, cetyl alcohol, hydrochloric acid, methylparaben, mineral oil, polysorbate 60, propylene glycol, propylparaben, purified water, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, and white petrolatum.
13925-0163	Lidocaine 3% - Hydrocortisone 0.5% Cream Kit ACTIVE INGREDIENTS: lidocaine hydrochloride 3% (30 mg) and hydrocortisone acetate 0.5% (5 mg) per gram. INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, cetyl alcohol, hydrochloric acid, methyl paraben, mineral oil, polysorbate 60, propylene glycol, propyl paraben, purified water, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, and white petrolatum. Lidocaine 3% - Hydrocortisone 1% Cream Kit ACTIVE INGREDIENTS: lidocaine hydrochloride 3% (30 mg) and hydrocortisone acetate 1% (10 mg) per gram. INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, carbomer 980, cetyl alcohol, citric acid, glycerine, methyl paraben, mineral oil, polycarbophil, propylene glycol, propyl paraben, purified water, sodium citrate, sodium lauryl sulfate, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, trolamine, urea, and white petrolatum. Lidocaine 3% - Hydrocortisone 2.5% Gel Kit ACTIVE INGREDIENTS: lidocaine hydrochloride 3% (30 mg) and hydrocortisone acetate 2.5% (25 mg) per gram. INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, carbomer 980, cetyl alcohol, citric acid, glycerine, glyceryl monostearate SE, methyl paraben, mineral oil, polycarbophil, propylene glycol, propyl paraben, purified water, sodium citrate, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, urea, and white petrolatum.
13925-0164	Lidocaine 3% - Hydrocortisone 0.5% Cream Kit ACTIVE INGREDIENTS: lidocaine hydrochloride 3% (30 mg) and hydrocortisone acetate 0.5% (5 mg) per gram. INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, cetyl alcohol, hydrochloric acid, methyl paraben, mineral oil, polysorbate 60, propylene glycol, propyl paraben, purified water, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, and white petrolatum. Lidocaine 3% - Hydrocortisone 1% Cream Kit ACTIVE INGREDIENTS: lidocaine hydrochloride 3% (30 mg) and hydrocortisone acetate 1% (10 mg) per gram. INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, carbomer 980, cetyl alcohol, citric acid, glycerine, methyl paraben, mineral oil, polycarbophil, propylene glycol, propyl paraben, purified water, sodium citrate, sodium lauryl sulfate, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, trolamine, urea, and white petrolatum. Lidocaine 3% - Hydrocortisone 2.5% Gel Kit ACTIVE INGREDIENTS: lidocaine hydrochloride 3% (30 mg) and hydrocortisone acetate 2.5% (25 mg) per gram. INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, carbomer 980, cetyl alcohol, citric acid, glycerine, glyceryl monostearate SE, methyl paraben, mineral oil, polycarbophil, propylene glycol, propyl paraben, purified water, sodium citrate, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, urea, and white petrolatum.
13925-0165	Lidocaine 3% - Hydrocortisone 0.5% Cream Kit ACTIVE INGREDIENTS: lidocaine hydrochloride 3% (30 mg) and hydrocortisone acetate 0.5% (5 mg) per gram. INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, cetyl alcohol, hydrochloric acid, methyl paraben, mineral oil, polysorbate 60, propylene glycol, propyl paraben, purified water, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, and white petrolatum. Lidocaine 3% - Hydrocortisone 1% Cream Kit ACTIVE INGREDIENTS: lidocaine hydrochloride 3% (30 mg) and hydrocortisone acetate 1% (10 mg) per gram. INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, carbomer 980, cetyl alcohol, citric acid, glycerine, methyl paraben, mineral oil, polycarbophil, propylene glycol, propyl paraben, purified water, sodium citrate, sodium lauryl sulfate, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, trolamine, urea, and white petrolatum. Lidocaine 3% - Hydrocortisone 2.5% Gel Kit ACTIVE INGREDIENTS: lidocaine hydrochloride 3% (30 mg) and hydrocortisone acetate 2.5% (25 mg) per gram. INACTIVE INGREDIENTS: aluminum sulfate, calcium acetate, carbomer 980, cetyl alcohol, citric acid, glycerine, glyceryl monostearate SE, methyl paraben, mineral oil, polycarbophil, propylene glycol, propyl paraben, purified water, sodium citrate, sodium hydroxide, sorbitan stearate, stearic acid, stearyl alcohol, urea, and white petrolatum.
13925-0167	Other Ingredients: Caramel color, cherry flavor, ferrous sulfate, oil of orange, glycerin, methylparaben, polysorbate 80, purified water, sodium benzoate and sodium hydroxide.
13925-0168	Other Ingredients: Caramel color, cherry flavor, oil of orange, ferrous sulfate, glycerin, methylparaben, polysorbate 80, purified water, sodium benzoate and sodium hydroxide.
13925-0169	Other Ingredients: Caramel color, fruit gum flavor, glycerin, methyl paraben, polysorbate 80, purified water, sodium benzoate and sodium hydroxide.
13925-0509	Other Ingredients: croscarmellose sodium, FD&C Blue #2, FD&C Red #40, FD&C Yellow #5, FD&C Yellow #6, macrogol, magnesium stearate, microcrystalline cellulose, polyvinyl alcohol, silicon, starch, stearic acid, talc, titanium dioxide
15127-0000	Inactive ingredients Water, Stearic Acid, Sorbitan Oleate, Sorbitol, Glyceryl Stearate SE, Hydrogenated Soybean Oil, Isopropyl Myristate, Triethanolamine, VP/Eicosene Copolymer, Benzyl Alcohol, Dimethicone, Carbomer, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol, Disodium EDTA, Aloe Barbadensis Leaf Juice, Imidazolidinyl Urea, Methylparaben, Propylparaben, Fragrance.
15127-0001	Inactive ingredients Water, Neopentyl Glycol Diheptanoate, Styrene/Acrylates Copolymer, Propylene Glycol, Polyglyceryl-3 Methylglucose Distearate, Benzyl Alcohol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethanolamine, Disodium EDTA, Oleth-3, Tocopherol, Chlorphenesin, Fragrance.
15127-0002	Inactive ingredients Water, Propylene Glycol, Glycerin, Isopropyl Alcohol, Triethanolamine, Polysorbate 80, Carbomer, Aloe Barbadensis Leaf Juice, Menthol, Disodium EDTA, Diazolidinyl Urea, Yellow 5, Blue 1.
15127-0003	Inactive ingredients Water, Sorbitol, Stearic Acid, Triethanolamine, Aluminum Starch Octenylsuccinate, Benzyl Alcohol, Sorbitan Isostearate, VP/Eicosene Copolymer, Dimethicone, Polyglyceryl-3 Distearate, Carbomer, Tocopherol, Disodium EDTA, Methylparaben, Propylparaben, Fragrance.
15127-0004	Inactive ingredients Water, Sorbitol, Stearic Acid, Triethanolamine, Aluminum Starch Octenylsuccinate, Benzyl Alcohol, Sorbitan Isostearate, VP/Eicosene Copolymer, Dimethicone, Polyglyceryl-3 Distearate, Carbomer, Tocopherol, Disodium EDTA, Methylparaben, Propylparaben, Fragrance.
15127-0005	Inactive ingredients Water, Sorbitan Isostearate, Sorbitol, Polyglyceryl-3 Distearate, Triethanolamine, Stearic Acid, VP/Eicosene Copolymer, Benzyl Alcohol, Dimethicone, Barium Sulfate, Carbomer, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol, Disodium EDTA, Octadecene/MA Copolymer, Aloe Barbadensis Leaf Extract, Methylparaben, Propylparaben, Fragrance.
15127-0006	Inactive ingredients Water, Glyceryl Stearate, Microcrystalline Cellulose, Butylene Glycol, PEG-100 Stearate, Acrylates/C12-22 Alkyl Methacrylate Copolymer, Benzyl Alcohol, Diethylhexyl Syringylidenemalonate, Behenyl Alcohol, Butylated PVP, Palmitic Acid, Stearic Acid, C12-16 Alcohols, Cellulose Gum, Caprylic/Capric Triglyceride, Lecithin, Retinyl Palmitate, Tocopherol, Sodium Ascorbyl Phosphate, Disodium EDTA, Chlorphenesin.
15127-0010	Inactive ingredients acacia, ammonium hydroxide, black iron oxide, calcium carbonate, carnauba wax, colloidal silicon dioxide, corn starch, D&C #27 red aluminium lake, FD&C blue #2 aluminium lake, FD&C yellow #6 aluminium lake, hypromellose, lactose, magnesium stearate, methylparahydroxy benzoate, polydextrose, polyethylene glycol, propylparahydroxy benzoate, shellac glaze, simethicone, sodium alginate, sodium benzoate, sodium bicarbonate, stearic acid, sucrolost, talc, tinanium dioxide, triacetin, triehtyl citrate
15127-0018	Inactive ingredients corn starch, D&C red #27 aluminum lake, dicalcium phosphate, magnesium stearate, microcrystalline cellulose, polyethylene glycol, polyvinyl alcohol, silicon dioxide, stearic acid, talc, titanium dioxide
15127-0042	Inactive ingredients benzoic acid, flavor, magnesium aluminum silicate, purified water, simethicone emulsion, sorbitol, xanthan gum
15127-0050	Inactive ingredients croscarmellose sodium, lactose, magnesium stearate, microcrystalline cellulose, silica gel, stearic acid
15127-0052	Inactive Ingredients Citric Acid, Disodium Phosphate, Glycerin, nonoxynol-9. Sodium Hydroxide and Purified Water.
15127-0060	Inactive Ingredient d-alpha tocopherol (Vitamin E) as stabilizer
15127-0072	Inactive ingredients corn starch, povidone, sodium starch glycolate*, stearic acid *may contain this ingredient
15127-0081	Inactive ingredients croscarmellose sodium, dextrose monohydrate, dicalcium phosphate dihydrate, FD&C red #40, lecithin, magnesium stearate, maltodextrin, microcrystalline cellulose, silica gel, sodium carboxymethylcellulose, sodium citrate dihydrate, titanium dioxide
15127-0082	Inactive ingredients croscarmellose sodium, lactose, magnesium stearate, microcrystalline cellulose, silica gel, stearic acid
15127-0105	Inactive ingredients croscarmellose sodium, dicalcium phosphate, hypromellose, magnesium stearate, maltodextrin, microcrystalline cellulose, polyethylene glycol, silica gel
15127-0122	Inactive ingredient white petrolatum
15127-0127	Inactive Ingredients aloe vera concentrate, cetyl alcohol, glyceryl stearate, isopropyl myristate, methylparaben, polyoxyl 40 stearate, polysorbate 60, propylene glycol, propylparaben, purified water, sorbic acid, sorbitan monostearate, stearyl alcohol, white wax. May contain citric acid or sodium citrate solution to adjust pH.
15127-0128	Inactive Ingredients mineral oil, white petrolatum
15127-0129	Inactive ingredients FD C red No. 40 (Al-lake), magnesium stearate, maltodextrin, microcrystalline cellulose, povidone, silicon dioxide, sodium starch glycolate, stearic acid.
15127-0138	Inactive ingredients Lactose, magnesium silicate, magnesium stearate, microcrystalline cellulose, pharmaceutical glaze, and sodium starch glycolate.
15127-0140	INACTIVE INGREDIENTS Cetyl alcohol, citric acid, glyceryl stearate, isopropyl myristate, methylparaben, polyoxyl 40 stearate, polysorbate 60, propylene glycol, propylparaben, purified water, sodium citrate, sorbic acid, sorbitan monostearate, stearyl alcohol, white wax
15127-0151	Inactive ingredients magnesium stearate, microcrystalline cellulose. May also contain (colloidal) silicon dioxide, (co) povidone, dicalcium phosphate, maltodextrin, sodium starch glycolate, stearic acid.
15127-0157	Inactive ingredients D&C red 30 aluminum lake, dextrose, flavor, magnesium stearate, maltodextrin, microcrystalline cellulose, sorbitol, sucrose
15127-0170	Inactive Ingredients magnesium stearate, microcrystalline cellulose. May also contain (colloidal) silicon dioxide, (co) povidone, dicalcium phosphate, maltodextrin, sodium starch glycolate, stearic acid. image of display
15127-0171	Inactive ingredients lactose, magnesium silicate, croscarmellose sodium, hypromellose, magnesium stearate, maltodextrin, microcrystalline cellulose, mineral oil, povidone, silica, sodium lauryl sulfate, stearic acid, titanium dioxide and triacetin image of carton
15127-0178	Inactive ingredients acacia, ammonium hydroxide, calcium carbonate, carnauba wax, corn starch, D&C yellow #10 aluminum lake, FD&C yellow #6 aluminum lake, hypromellose, iron oxide black, lactose, magnesium stearate, methylparaben, polydextrose, polyethylene glycol, polyvinyl acetate phthalate, povidone, propylene glycol, propylparaben, shellac, silica, simethicone, sodium alginate, sodium benzoate, sodium bicarbonate, stearic acid, sucrose, talc, titanium dioxide, triacetin, triethyl citrate
15127-0207	Inactive ingredients corn starch, crospovidone, red 27 lake, yellow 10 lake, dextrose, yellow 6 lake, flavors, magnesium stearate, maltodextrin, sucrose, talc
15127-0210	Inactive ingredients corn starch, crospovidone, dextrose, flavor, magnesium stearate, maltodextrin, sucrose, talc
15127-0211	Inactive ingredients adipic acid, corn starch, crospovidone, red 27 lake, red 30 lake, Yellow 10 lake, dextrose, blue 1 lake, yellow 6 lake, flavors, magnesium stearate, maltodextrin, sucrose, talc
15127-0212	Inactive ingredients adipic acid, corn starch, crospovidone, dextrose, blue 1 lake, red 40 lake, flavors, magnesium stearate, maltodextrin, sucrose, talc
15127-0226	Inactive ingredients corn starch, dextrose, dicalcium phosphate, D&C yellow #10 aluminum lake, FD&C yellow #6 aluminum lake, magnesium stearate, microcrystalline cellulose, silica gel
15127-0228	Inactive ingredients corn starch, D&C yellow #10, FD&C yellow #6, hypromellose, mtehacrylic acid, microcrystalline cellulose, polydextrose, polyethylene glycol, shellac wax, silca, simethicone, sodium bicarbonate, sodium lauryl sulfate, talc, titanium dioxide, triacetin, triethyl citrate
