product_ndc	class_name
0093-7147	Macrolide Antimicrobial
0093-7148	Macrolide Antimicrobial
0093-7149	Macrolide Antimicrobial
0093-7152	Hmg-coa Reductase Inhibitor
0093-7153	Hmg-coa Reductase Inhibitor
0093-7154	Hmg-coa Reductase Inhibitor
0093-7155	Hmg-coa Reductase Inhibitor
0093-7156	Hmg-coa Reductase Inhibitor
0093-7157	Macrolide Antimicrobial
0093-7158	Macrolide Antimicrobial
0093-7167	Dihydropyridine Calcium Channel Blocker
0093-7168	Dihydropyridine Calcium Channel Blocker
0093-7169	Macrolide Antimicrobial
0093-7172	Nonsteroidal Anti-inflammatory Drug
0093-7178	Serotonin Reuptake Inhibitor
0093-7180	Quinolone Antimicrobial
0093-7181	Quinolone Antimicrobial
0093-7182	Quinolone Antimicrobial
0093-7188	Serotonin Reuptake Inhibitor
0093-7201	Hmg-coa Reductase Inhibitor
0093-7202	Hmg-coa Reductase Inhibitor
0093-7212	Biguanide
0093-7214	Biguanide
0093-7219	Anti-epileptic Agent
0093-7220	Anti-epileptic Agent
0093-7222	Angiotensin Converting Enzyme Inhibitor
0093-7223	Angiotensin Converting Enzyme Inhibitor
0093-7224	Angiotensin Converting Enzyme Inhibitor
0093-7227	Nucleoside Analog Antiviral
0093-7232	Nucleoside Analog Antiviral
0093-7234	Nonsteroidal Anti-inflammatory Drug
0093-7236	Serotonin-3 Receptor Antagonist
0093-7240	Atypical Antipsychotic
0093-7241	Atypical Antipsychotic
0093-7242	Atypical Antipsychotic
0093-7243	Atypical Antipsychotic
0093-7244	Macrolide Antimicrobial
0093-7254	Sulfonylurea
0093-7255	Sulfonylurea
0093-7256	Sulfonylurea
0093-7258	Herpes Zoster Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-7258	Herpes Simplex Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-7258	Herpesvirus Nucleoside Analog Dna Polymerase Inhibitor
0093-7259	Herpes Zoster Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-7259	Herpes Simplex Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-7259	Herpesvirus Nucleoside Analog Dna Polymerase Inhibitor
0093-7267	Biguanide
0093-7270	Hmg-coa Reductase Inhibitor
0093-7290	Estrogen Agonist/antagonist
0093-7291	Quinolone Antimicrobial
0093-7292	Quinolone Antimicrobial
0093-7293	Quinolone Antimicrobial
0093-7295	Beta-adrenergic Blocker
0093-7295	Alpha-adrenergic Blocker
0093-7296	Alpha-adrenergic Blocker
0093-7296	Beta-adrenergic Blocker
0093-7299	Nonsteroidal Anti-inflammatory Drug
0093-7300	Tetracycline-class Drug
0093-7314	P2y12 Platelet Inhibitor
0093-7316	Vasopressin Analog
0093-7316	Factor Viii Activator
0093-7317	Vasopressin Analog
0093-7317	Factor Viii Activator
0093-7325	Angiotensin Converting Enzyme Inhibitor
0093-7326	Angiotensin Converting Enzyme Inhibitor
0093-7327	Angiotensin Converting Enzyme Inhibitor
0093-7335	Anti-epileptic Agent
0093-7336	Anti-epileptic Agent
0093-7338	Alpha-adrenergic Blocker
0093-7350	Proton Pump Inhibitor
0093-7351	Proton Pump Inhibitor
0093-7364	Angiotensin 2 Receptor Blocker
0093-7365	Angiotensin 2 Receptor Blocker
0093-7366	Angiotensin 2 Receptor Blocker
0093-7380	Serotonin and Norepinephrine Reuptake Inhibitor
0093-7381	Serotonin and Norepinephrine Reuptake Inhibitor
0093-7382	Serotonin and Norepinephrine Reuptake Inhibitor
0093-7383	Serotonin and Norepinephrine Reuptake Inhibitor
0093-7387	Quinolone Antimicrobial
0093-7392	Nicotinic Acid
0093-7393	Nicotinic Acid
0093-7394	Nicotinic Acid
0093-7424	Leukotriene Receptor Antagonist
0093-7425	Leukotriene Receptor Antagonist
0093-7426	Leukotriene Receptor Antagonist
0093-7436	Angiotensin Converting Enzyme Inhibitor
0093-7437	Angiotensin Converting Enzyme Inhibitor
0093-7438	Angiotensin Converting Enzyme Inhibitor
0093-7442	Hmg-coa Reductase Inhibitor
0093-7443	Hmg-coa Reductase Inhibitor
0093-7455	Sulfonylurea
0093-7456	Sulfonylurea
0093-7457	Sulfonylurea
0093-7464	Angiotensin 2 Receptor Blocker
0093-7465	Angiotensin 2 Receptor Blocker
0093-7466	Angiotensin 2 Receptor Blocker
0093-7471	Non-standardized Food Allergenic Extract
0093-7472	Non-standardized Food Allergenic Extract
0093-7473	Nucleoside Metabolic Inhibitor
0093-7474	Nucleoside Metabolic Inhibitor
0093-7485	Serotonin-3 Receptor Antagonist
0093-7514	Angiotensin 2 Receptor Blocker
0093-7536	Aromatase Inhibitor
0093-7540	Anti-epileptic Agent
0093-7542	Serotonin and Norepinephrine Reuptake Inhibitor
0093-7543	Serotonin and Norepinephrine Reuptake Inhibitor
0093-7544	Serotonin and Norepinephrine Reuptake Inhibitor
0093-7599	Alkylating Drug
0093-7600	Alkylating Drug
0093-7601	Alkylating Drug
0093-7602	Alkylating Drug
0093-7618	Carbonic Anhydrase Inhibitor
0093-7620	Aromatase Inhibitor
0093-7638	Alkylating Drug
0093-7639	Alkylating Drug
0093-7656	Vitamin D3 Analog
0093-7657	Vitamin D3 Analog
0093-7658	Vitamin D3 Analog
0093-7701	Histamine-1 Receptor Antagonist
0093-7795	Anti-epileptic Agent
0093-7796	Anti-epileptic Agent
0093-7807	Dihydropyridine Calcium Channel Blocker
0093-7809	Dihydropyridine Calcium Channel Blocker
0093-7810	Dihydropyridine Calcium Channel Blocker
0093-8034	Sulfonylurea
0093-8035	Sulfonylurea
0093-8036	Sulfonylurea
0093-8117	Herpes Simplex Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-8118	Herpes Simplex Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-8119	Herpes Simplex Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-8120	Alpha-adrenergic Blocker
0093-8121	Alpha-adrenergic Blocker
0093-8122	Alpha-adrenergic Blocker
0093-8123	Alpha-adrenergic Blocker
0093-8161	Atypical Antipsychotic
0093-8162	Atypical Antipsychotic
0093-8163	Atypical Antipsychotic
0093-8164	Atypical Antipsychotic
0093-8165	Atypical Antipsychotic
0093-8166	Atypical Antipsychotic
0093-8192	Histamine-2 Receptor Antagonist
0093-8204	Histamine-2 Receptor Antagonist
0093-8232	Thiazide Diuretic
0093-8238	Thiazide Diuretic
0093-8305	Histamine-2 Receptor Antagonist
0093-8342	Sulfonylurea
0093-8343	Sulfonylurea
0093-8344	Sulfonylurea
0093-8522	Serotonin-1b and Serotonin-1d Receptor Agonist
0093-8523	Serotonin-1b and Serotonin-1d Receptor Agonist
0093-8739	Antiarrhythmic
0093-8740	Antiarrhythmic
0093-8741	Antiarrhythmic
0093-8940	Herpesvirus Nucleoside Analog Dna Polymerase Inhibitor
0093-8940	Herpes Simplex Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-8940	Herpes Zoster Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-8943	Herpes Zoster Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-8943	Herpesvirus Nucleoside Analog Dna Polymerase Inhibitor
0093-8943	Herpes Simplex Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-8947	Herpes Zoster Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-8947	Herpesvirus Nucleoside Analog Dna Polymerase Inhibitor
0093-8947	Herpes Simplex Virus Nucleoside Analog Dna Polymerase Inhibitor
0093-9175	Antiarrhythmic
0093-9175	Cytochrome P450 2d6 Inhibitor
0093-9364	Sulfonylurea
0093-9433	Sulfonylurea
0093-9477	Sulfonylurea
0093-9604	Typical Antipsychotic
0093-9612	Tricyclic Antidepressant
0093-9643	Phenothiazine
0093-9652	Phenothiazine
0093-9660	Anti-epileptic Agent
0095-0049	Corticosteroid
0095-0054	Histamine-1 Receptor Antagonist
0095-0086	Corticosteroid
0095-0087	Corticosteroid
0095-0088	Corticosteroid
0095-0089	Corticosteroid
0095-0108	Histamine-1 Receptor Antagonist
0095-0674	Opioid Agonist
0095-0860	Alpha-adrenergic Agonist
0095-0950	Gamma-aminobutyric Acid-ergic Agonist
0095-3000	Barbiturate
0095-9090	Opioid Agonist
0113-0013	Alpha-adrenergic Agonist
0113-0014	Histamine-1 Receptor Antagonist
0113-0022	Histamine-2 Receptor Antagonist
0113-0027	Histamine-1 Receptor Inhibitor
0113-0029	Cholinergic Nicotinic Agonist
0113-0041	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0041	Sigma-1 Agonist
0113-0047	Histamine-2 Receptor Antagonist
0113-0050	Histamine-1 Receptor Antagonist
0113-0052	Histamine-1 Receptor Antagonist
0113-0054	Alpha-adrenergic Agonist
0113-0056	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0056	Sigma-1 Agonist
0113-0057	Nonsteroidal Anti-inflammatory Drug
0113-0074	Nonsteroidal Anti-inflammatory Drug
0113-0083	Nonsteroidal Anti-inflammatory Drug
0113-0094	Alpha-1 Adrenergic Agonist
0113-0096	Sigma-1 Agonist
0113-0096	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0117	Proton Pump Inhibitor
0113-0131	Nonsteroidal Anti-inflammatory Drug
0113-0133	Alpha-1 Adrenergic Agonist
0113-0139	Histamine-1 Receptor Antagonist
0113-0141	Histamine-2 Receptor Antagonist
0113-0142	Standardized Chemical Allergen
0113-0145	Alpha-1 Adrenergic Agonist
0113-0151	Histamine-1 Receptor Antagonist
0113-0160	Non-standardized Food Allergenic Extract
0113-0165	Alpha-adrenergic Agonist
0113-0166	Nonsteroidal Anti-inflammatory Drug
0113-0170	Cholinergic Nicotinic Agonist
0113-0176	Histamine-1 Receptor Antagonist
0113-0179	Phosphate Binder
0113-0179	Calcium
0113-0186	Histamine-1 Receptor Antagonist
0113-0188	Alpha-1 Adrenergic Agonist
0113-0189	Histamine-1 Receptor Antagonist
0113-0194	Histamine-2 Receptor Antagonist
0113-0202	Arteriolar Vasodilator
0113-0206	Cholinergic Nicotinic Agonist
0113-0214	Azole Antifungal
0113-0224	Opioid Agonist
0113-0234	Sigma-1 Agonist
0113-0234	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0259	Nonsteroidal Anti-inflammatory Drug
0113-0271	Histamine-2 Receptor Antagonist
0113-0272	Alpha-1 Adrenergic Agonist
0113-0274	Nonsteroidal Anti-inflammatory Drug
0113-0277	Nonsteroidal Anti-inflammatory Drug
0113-0279	Non-standardized Food Allergenic Extract
0113-0294	Arteriolar Vasodilator
0113-0296	Sigma-1 Agonist
0113-0296	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0299	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0299	Sigma-1 Agonist
0113-0302	Bismuth
0113-0306	Osmotic Laxative
0113-0308	Sigma-1 Agonist
0113-0308	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0321	Calcium
0113-0321	Phosphate Binder
0113-0335	Sigma-1 Agonist
0113-0335	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0337	Bismuth
0113-0344	Cholinergic Nicotinic Agonist
0113-0345	Sigma-1 Agonist
0113-0345	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0352	Cholinergic Nicotinic Agonist
0113-0355	Histamine-1 Receptor Antagonist
0113-0358	Histamine-1 Receptor Antagonist
0113-0359	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0359	Sigma-1 Agonist
0113-0368	Nonsteroidal Anti-inflammatory Drug
0113-0371	Sigma-1 Agonist
0113-0371	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0374	Nonsteroidal Anti-inflammatory Drug
0113-0377	Opioid Agonist
0113-0379	Histamine-1 Receptor Antagonist
0113-0381	Sigma-1 Agonist
0113-0381	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0384	Sigma-1 Agonist
0113-0384	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0393	Histamine-1 Receptor Antagonist
0113-0394	Non-standardized Food Allergenic Extract
0113-0400	Alpha-1 Adrenergic Agonist
0113-0402	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0402	Sigma-1 Agonist
0113-0404	Histamine-1 Receptor Antagonist
0113-0409	Central Nervous System Stimulant
0113-0409	Methylxanthine
0113-0416	Nonsteroidal Anti-inflammatory Drug
0113-0419	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0419	Sigma-1 Agonist
0113-0422	Cholinergic Nicotinic Agonist
0113-0425	Histamine-1 Receptor Antagonist
0113-0430	Nonsteroidal Anti-inflammatory Drug
0113-0431	Histamine-1 Receptor Antagonist
0113-0432	Alpha-adrenergic Agonist
0113-0437	Histamine-1 Receptor Antagonist
0113-0456	Cholinergic Nicotinic Agonist
0113-0459	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0459	Sigma-1 Agonist
0113-0461	Nonsteroidal Anti-inflammatory Drug
0113-0462	Histamine-1 Receptor Antagonist
0113-0463	Histamine-1 Receptor Antagonist
0113-0467	Nonsteroidal Anti-inflammatory Drug
0113-0468	Phosphate Binder
0113-0468	Calcium
0113-0469	Bismuth
0113-0476	Histamine-1 Receptor Antagonist
0113-0477	Calcium
0113-0477	Phosphate Binder
0113-0478	Phosphate Binder
0113-0478	Calcium
0113-0479	Histamine-1 Receptor Antagonist
0113-0485	Calcium
0113-0485	Phosphate Binder
0113-0489	Calcium
0113-0489	Phosphate Binder
0113-0516	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0516	Sigma-1 Agonist
0113-0517	Nonsteroidal Anti-inflammatory Drug
0113-0532	Cholinergic Nicotinic Agonist
0113-0535	Nonsteroidal Anti-inflammatory Drug
0113-0541	Corticosteroid
0113-0546	Calcium
0113-0546	Phosphate Binder
0113-0548	Sigma-1 Agonist
0113-0548	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0571	Histamine-1 Receptor Antagonist
0113-0578	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0578	Sigma-1 Agonist
0113-0579	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0579	Sigma-1 Agonist
0113-0595	Calcium
0113-0595	Phosphate Binder
0113-0603	Sigma-1 Agonist
0113-0603	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0604	Nonsteroidal Anti-inflammatory Drug
0113-0615	Histamine-1 Receptor Inhibitor
0113-0622	Histamine-1 Receptor Antagonist
0113-0645	Opioid Agonist
0113-0647	Nonsteroidal Anti-inflammatory Drug
0113-0648	Alpha-1 Adrenergic Agonist
0113-0656	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0656	Sigma-1 Agonist
0113-0660	Nonsteroidal Anti-inflammatory Drug
0113-0666	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0666	Sigma-1 Agonist
0113-0668	Sigma-1 Agonist
0113-0668	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0678	Alpha-1 Adrenergic Agonist
0113-0685	Nonsteroidal Anti-inflammatory Drug
0113-0698	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0698	Sigma-1 Agonist
0113-0703	Sigma-1 Agonist
0113-0703	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0734	Cholinergic Nicotinic Agonist
0113-0742	Nonsteroidal Anti-inflammatory Drug
0113-0751	Histamine-1 Receptor Antagonist
0113-0763	Sigma-1 Agonist
0113-0763	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0798	Arteriolar Vasodilator
0113-0799	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0799	Sigma-1 Agonist
0113-0818	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0818	Sigma-1 Agonist
0113-0825	Azole Antifungal
0113-0829	Histamine-1 Receptor Antagonist
0113-0837	Histamine-1 Receptor Antagonist
0113-0839	Sigma-1 Agonist
0113-0839	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0852	Histamine-2 Receptor Antagonist
0113-0854	Cholinergic Nicotinic Agonist
0113-0856	Arteriolar Vasodilator
0113-0857	Azole Antifungal
0113-0872	Sigma-1 Agonist
0113-0872	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0873	Cholinergic Nicotinic Agonist
0113-0881	Calcium
0113-0881	Phosphate Binder
0113-0884	Histamine-1 Receptor Antagonist
0113-0897	Nonsteroidal Anti-inflammatory Drug
0113-0901	Nonsteroidal Anti-inflammatory Drug
0113-0903	Histamine-1 Receptor Antagonist
0113-0904	Phosphate Binder
0113-0904	Calcium
0113-0906	Alpha-1 Adrenergic Agonist
0113-0908	Sigma-1 Agonist
0113-0908	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0911	Nonsteroidal Anti-inflammatory Drug
0113-0915	Proton Pump Inhibitor
0113-0922	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0922	Sigma-1 Agonist
0113-0923	Histamine-1 Receptor Inhibitor
0113-0934	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0934	Sigma-1 Agonist
0113-0944	Non-standardized Chemical Allergen
0113-0950	Histamine-2 Receptor Antagonist
0113-0955	Pyrethroid
0113-0957	Cholinergic Nicotinic Agonist
0113-0958	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0958	Sigma-1 Agonist
0113-0962	Calcium
0113-0962	Phosphate Binder
0113-0964	Histamine-1 Receptor Antagonist
0113-0973	Corticosteroid
0113-0974	Histamine-1 Receptor Antagonist
0113-0977	Sigma-1 Agonist
0113-0977	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0987	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0987	Sigma-1 Agonist
0113-0990	Sigma-1 Agonist
0113-0990	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-0994	Sigma-1 Agonist
0113-0994	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
0113-1165	Alpha-adrenergic Agonist
0113-1411	Nonsteroidal Anti-inflammatory Drug
0113-2013	Alpha-adrenergic Agonist
0113-2054	Alpha-adrenergic Agonist
0113-2141	Histamine-2 Receptor Antagonist
0113-2176	Histamine-1 Receptor Antagonist
0113-2365	Cholinergic Nicotinic Agonist
0113-2432	Alpha-adrenergic Agonist
0113-2442	Cholinergic Nicotinic Agonist
0113-2476	Histamine-1 Receptor Antagonist
0113-4368	Nonsteroidal Anti-inflammatory Drug
0113-8365	Cholinergic Nicotinic Agonist
0113-8442	Cholinergic Nicotinic Agonist
0113-9458	Histamine-1 Receptor Antagonist
0113-9490	Nonsteroidal Anti-inflammatory Drug
0115-0511	Peroxisome Proliferator Receptor Alpha Agonist
0115-0522	Peroxisome Proliferator Receptor Alpha Agonist
0115-0533	Peroxisome Proliferator Receptor Alpha Agonist
0115-0671	Serotonin-1b and Serotonin-1d Receptor Agonist
0115-0672	Serotonin-1b and Serotonin-1d Receptor Agonist
0115-0691	Serotonin-1b and Serotonin-1d Receptor Agonist
0115-0692	Serotonin-1b and Serotonin-1d Receptor Agonist
0115-1030	Anti-epileptic Agent
0115-1031	Anti-epileptic Agent
0115-1040	Phenothiazine
0115-1041	Phenothiazine
0115-1042	Phenothiazine
0115-1070	Platelet Aggregation Inhibitor
0115-1071	Platelet Aggregation Inhibitor
0115-1072	Platelet Aggregation Inhibitor
0115-1120	Cholinesterase Inhibitor
0115-1121	Cholinesterase Inhibitor
0115-1122	Cholinesterase Inhibitor
0115-1150	Alpha-glucosidase Inhibitor
0115-1151	Alpha-glucosidase Inhibitor
0115-1152	Alpha-glucosidase Inhibitor
0115-1205	Sympathomimetic Amine Anorectic
0115-1208	Tetracycline-class Drug
0115-1209	Tetracycline-class Drug
0115-1231	Opioid Agonist
0115-1232	Opioid Agonist
0115-1233	Opioid Agonist
0115-1234	Opioid Agonist
0115-1245	Tetracycline-class Drug
0115-1246	Tetracycline-class Drug
0115-1247	Tetracycline-class Drug
0115-1315	Opioid Agonist
0115-1316	Opioid Agonist
0115-1317	Opioid Agonist
0115-1327	Tetracycline-class Drug
0115-1328	Central Nervous System Stimulant
0115-1329	Central Nervous System Stimulant
0115-1330	Central Nervous System Stimulant
0115-1331	Central Nervous System Stimulant
0115-1332	Central Nervous System Stimulant
0115-1333	Central Nervous System Stimulant
0115-1459	Peroxisome Proliferator Receptor Alpha Agonist
0115-1460	Peroxisome Proliferator Receptor Alpha Agonist
0115-1468	Antiarrhythmic
0115-1468	Amide Local Anesthetic
0115-1469	Non-standardized Food Allergenic Extract
0115-1470	Non-standardized Food Allergenic Extract
0115-1471	Non-standardized Food Allergenic Extract
0115-1472	Corticosteroid
0115-1473	Corticosteroid
